PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
7824;0;20;19;5;5;8;3;7;7;11;8;10;9;1;1;6;9;9;8;10;9;8;4;6;8;10;6;9;9;10;4;6;11;7;11;9;1;1;1;1;1;1;1;1;1;1;1;6;6;10;8;5;14;7;9;0;0;0.5;2
7825;0;5;8;17;10;20;3;4;7;7;6;5;6;1;1;5;6;6;6;9;9;1;5;8;6;6;8;1;9;4;6;4;8;2;4;9;1;1;1;1;1;1;1;1;1;1;1;6;6;8;5;6;14;8;9;0;0;0.5;0.5
7826;20;0;0;0;0;0;1;1;5;6;4;1;6;5;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;11;10;9;8;7;9;10;11;9;9;0;0;5;0;0;10;7;0;10;8;0.5;0.5
7827;20;0;0;0;0;0;1;1;6;5;5;1;3;6;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;9;7;8;7;7;7;7;7;8;8;0;0;4;0;0;10;7;0;7;7;0.5;1.5
7828;0;8;5;20;11;15;7;8;9;9;6;8;8;1;1;8;8;7;8;10;7;5;9;7;9;9;10;7;9;10;8;12;12;8;9;10;1;1;1;1;1;1;1;1;1;1;1;7;12;10;9;8;15;8;8;0;0;0.5;0.5
7829;0;5;8;12;10;20;5;5;7;4;5;10;6;1;1;9;7;7;8;7;5;5;8;12;8;7;9;3;6;7;7;5;9;4;7;8;1;1;1;1;1;1;1;1;1;1;1;9;9;9;7;6;13;9;10;0;0;0.5;0.5
7830;0;8;8;13;20;12;7;10;7;8;8;13;5;1;1;9;10;7;9;9;8;5;9;8;8;10;9;4;10;10;8;6;8;8;9;10;1;1;1;1;1;1;1;1;1;1;1;8;8;8;8;8;14;8;9;0;0;0.5;1.5
7831;0;5;8;12;10;20;8;10;9;8;9;7;11;1;1;9;12;9;8;11;9;4;9;10;10;9;10;8;10;7;7;8;9;4;9;10;1;1;1;1;1;1;1;1;1;1;1;7;11;9;6;7;14;10;9;0;0;0.5;3
7832;0;20;17;9;10;5;6;6;6;6;6;8;5;1;1;6;4;5;6;13;4;4;3;4;10;7;5;6;7;6;3;6;7;7;9;5;1;1;1;1;1;1;1;1;1;1;1;6;6;9;8;6;16;10;7;0;0;0.5;0.5
7833;0;8;8;14;20;15;6;8;12;13;8;5;8;1;1;10;11;9;12;10;7;4;6;10;10;11;10;5;11;9;8;8;9;6;10;9;1;1;1;1;1;1;1;1;1;1;1;10;10;11;8;7;14;6;10;0;0;0.5;2
7834;0;5;8;16;17;20;6;10;10;10;7;6;7;1;1;8;8;9;7;9;8;5;13;9;12;12;13;5;11;13;10;12;11;7;11;11;1;1;1;1;1;1;1;1;1;1;1;9;13;10;11;10;14;9;11;0;0;0.5;0.5
7835;0;8;8;15;20;15;5;7;7;8;5;8;8;1;1;7;7;8;6;9;8;3;5;6;8;7;7;3;12;4;7;5;5;8;7;6;1;1;1;1;1;1;1;1;1;1;1;7;6;9;6;6;14;6;9;0;0;0.5;1
7836;0;8;8;17;20;12;6;9;10;11;10;8;8;1;1;13;13;11;13;13;8;10;9;14;15;14;12;4;14;11;12;9;13;6;11;10;1;1;1;1;1;1;1;1;1;1;1;11;9;11;9;7;15;7;13;0;0;0.5;4.5
7837;0;8;8;12;20;12;8;9;7;11;8;6;8;1;1;9;11;11;9;9;9;11;13;12;11;11;9;5;11;9;9;9;9;5;11;12;1;1;1;1;1;1;1;1;1;1;1;9;9;10;8;9;14;11;10;0;0;0.5;2.5
7838;0;8;5;20;10;17;6;9;8;8;9;10;12;1;1;10;11;12;13;10;10;6;11;12;9;14;11;4;12;13;8;11;14;9;10;10;1;1;1;1;1;1;1;1;1;1;1;12;11;10;12;10;15;10;13;0;0;0.5;2.5
7839;0;18;20;5;5;8;8;8;11;8;10;7;8;1;1;11;11;11;11;15;11;9;9;10;12;12;9;14;12;14;6;12;11;10;13;13;1;1;1;1;1;1;1;1;1;1;1;11;11;10;12;9;17;14;12;0;0;0.5;2
7840;20;0;0;0;0;0;2;1;6;8;4;1;9;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;9;9;10;9;8;9;10;9;9;11;0;0;6;0;0;9;8;0;8;7;0.5;3
7841;0;8;5;20;13;14;8;12;9;8;8;13;10;1;1;12;10;11;11;12;9;8;10;12;13;12;12;9;12;10;9;9;12;10;11;11;1;1;1;1;1;1;1;1;1;1;1;11;15;10;10;9;15;10;12;0;0;0.5;3
7842;0;20;19;5;5;8;5;7;8;9;8;11;10;1;1;11;11;8;10;14;9;4;5;9;13;11;8;11;11;7;4;6;10;9;13;9;1;1;1;1;1;1;1;1;1;1;1;9;9;10;9;6;16;11;9;0;0;0.5;2
7843;0;20;19;5;5;8;9;9;10;8;10;11;11;1;1;10;10;11;10;16;12;10;7;10;11;11;11;11;11;12;6;10;12;12;12;16;1;1;1;1;1;1;1;1;1;1;1;9;10;10;11;8;17;9;13;0;0;0.5;3
7844;0;5;8;14;10;20;12;9;11;16;12;8;11;1;1;15;13;9;11;12;8;9;12;11;11;12;9;9;11;11;11;12;14;7;12;13;1;1;1;1;1;1;1;1;1;1;1;11;13;11;10;10;15;11;10;0;0;0.5;2.5
7845;0;8;5;19;10;20;9;15;9;10;8;4;10;1;1;11;12;10;10;11;9;9;10;11;10;12;11;7;13;10;8;10;12;7;9;10;1;1;1;1;1;1;1;1;1;1;1;9;11;9;8;9;14;8;11;0;0;0.5;3
7846;0;5;8;18;10;20;9;12;12;11;11;11;13;1;1;14;12;12;13;13;11;8;13;12;11;12;12;10;11;14;12;12;13;10;13;14;1;1;1;1;1;1;1;1;1;1;1;12;14;10;11;10;15;12;10;0;0;0.5;4
7847;0;8;5;20;10;14;6;8;8;5;5;9;6;1;1;9;10;9;13;8;7;4;13;12;9;11;11;5;10;10;6;9;9;6;9;11;1;1;1;1;1;1;1;1;1;1;1;11;12;8;9;9;14;8;12;0;0;0.5;3
7848;0;20;14;8;5;5;7;7;8;9;9;13;8;1;1;11;11;10;11;14;11;5;7;9;12;13;7;14;11;10;6;8;16;13;11;11;1;1;1;1;1;1;1;1;1;1;1;10;10;10;12;8;16;11;13;0;0;0.5;2.5
7849;20;0;0;0;0;0;1;1;6;3;8;1;4;8;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;8;9;9;11;9;10;10;11;12;10;0;0;4;0;0;9;9;0;8;9;0.5;3
7850;0;19;20;5;5;8;7;6;8;8;7;8;7;1;1;9;9;9;9;13;8;7;4;7;9;9;7;12;8;9;6;9;9;9;11;12;1;1;1;1;1;1;1;1;1;1;1;9;9;10;9;6;15;10;10;0;0;0.5;4
7851;0;5;8;12;10;20;6;9;6;5;5;4;6;1;1;6;7;9;5;5;4;5;11;6;8;7;6;4;5;8;5;5;8;5;5;6;1;1;1;1;1;1;1;1;1;1;1;7;8;8;7;8;13;12;6;0;0;0.5;0.5
7852;0;14;20;5;5;8;6;6;9;9;9;15;9;1;1;11;11;10;12;12;10;8;5;12;18;17;7;15;15;13;8;9;13;14;15;15;1;1;1;1;1;1;1;1;1;1;1;12;12;12;14;8;16;10;15;0;0;1;2.5
7853;0;20;19;8;5;5;10;6;7;2;7;10;8;1;1;8;8;8;7;9;9;10;6;6;8;9;6;10;7;9;5;9;10;10;8;8;1;1;1;1;1;1;1;1;1;1;1;6;7;6;8;7;14;10;8;0;0;0.5;2
7854;0;20;15;8;5;5;12;9;7;12;9;11;11;1;1;9;16;12;9;12;8;7;6;9;11;14;7;15;17;9;7;13;16;11;13;12;1;1;1;1;1;1;1;1;1;1;1;9;10;10;11;9;15;8;13;0;0;0.5;3
7855;20;0;0;0;0;0;1;1;5;6;6;1;7;7;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;7;9;8;11;9;9;8;10;9;13;0;0;5;0;0;9;8;0;8;9;0.5;1.5
7856;0;20;14;8;5;5;8;9;8;7;7;8;9;1;1;9;7;10;8;12;9;10;7;8;10;10;8;10;8;11;2;11;10;13;9;10;1;1;1;1;1;1;1;1;1;1;1;10;10;9;11;9;16;7;11;0;0;0.5;1.5
7857;0;8;8;17;20;13;3;8;5;5;5;9;6;1;1;7;7;5;7;6;5;4;7;8;8;8;7;7;5;8;10;6;9;3;7;7;1;1;1;1;1;1;1;1;1;1;1;7;12;9;7;6;13;7;7;0;0;0.5;0.5
7858;0;20;14;8;5;5;2;7;6;6;6;8;7;1;1;6;6;9;6;8;5;6;3;5;8;7;6;7;7;6;6;7;7;7;6;7;1;1;1;1;1;1;1;1;1;1;1;8;7;8;7;5;14;10;8;0;0;0.5;0.5
7859;0;20;14;8;5;6;8;9;12;8;14;10;10;1;1;10;12;14;13;14;12;7;8;12;15;15;7;16;11;12;7;12;17;11;12;11;1;1;1;1;1;1;1;1;1;1;1;12;11;11;13;9;16;8;14;0;0;1;4.5
7860;0;8;8;12;20;12;4;7;7;7;6;9;5;1;1;6;10;8;7;7;8;4;7;7;10;9;7;2;9;6;9;5;7;4;8;9;1;1;1;1;1;1;1;1;1;1;1;8;7;9;7;7;14;6;9;0;0;0.5;0.5
7861;0;20;19;5;5;8;9;11;9;13;10;8;9;1;1;14;11;12;12;14;15;8;10;11;12;13;10;14;16;14;7;10;10;13;12;11;1;1;1;1;1;1;1;1;1;1;1;12;12;11;12;11;16;11;10;0;0;0.5;2.5
7862;0;8;8;13;20;12;8;8;13;9;10;7;9;1;1;8;8;8;8;13;9;9;10;10;11;9;10;3;11;8;10;10;11;6;10;7;1;1;1;1;1;1;1;1;1;1;1;9;9;10;9;10;16;10;11;0;0;0.5;2.5
7863;0;19;20;6;6;9;11;11;13;9;15;9;11;1;1;12;10;15;11;10;11;7;13;13;14;13;7;14;12;11;9;10;12;13;11;11;1;1;1;1;1;1;1;1;1;1;1;11;9;11;10;10;14;11;10;0;0;0.5;4
7864;20;0;0;0;0;0;1;1;4;3;3;1;4;5;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;8;9;9;10;9;10;9;11;11;10;0;0;4;0;0;9;6;0;9;10;0.5;1.5
7865;0;8;8;19;20;13;7;6;6;9;6;3;6;1;1;6;9;10;6;10;7;4;6;7;11;8;9;2;11;6;8;6;6;4;7;8;1;1;1;1;1;1;1;1;1;1;1;8;8;11;6;7;15;10;10;0;0;0.5;1
7866;0;15;20;5;5;8;6;6;7;9;7;6;8;1;1;7;7;9;7;9;7;9;4;8;8;10;6;11;9;11;5;7;10;9;10;10;1;1;1;1;1;1;1;1;1;1;1;7;8;10;10;6;14;9;10;0;0;0.5;0.5
7867;0;5;8;18;11;20;10;9;7;6;9;10;7;1;1;10;7;7;6;6;11;5;11;7;14;10;10;5;10;10;6;15;11;6;7;7;1;1;1;1;1;1;1;1;1;1;1;7;9;9;8;10;12;9;8;0;0;0.5;2
7868;20;0;0;0;0;0;1;1;4;4;2;1;4;6;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;7;7;8;6;7;5;4;6;6;7;0;0;5;0;0;9;6;0;7;6;0.5;0.5
7869;0;5;8;18;10;20;4;6;7;7;6;10;9;1;1;8;9;10;7;7;6;1;6;9;9;9;6;2;8;6;5;6;7;6;8;7;1;1;1;1;1;1;1;1;1;1;1;9;6;9;7;6;14;7;9;0;0;0.5;1.5
7870;0;8;8;17;20;12;7;12;10;8;9;7;9;1;1;10;9;12;10;10;10;9;10;11;10;14;10;5;12;8;9;8;8;6;12;8;1;1;1;1;1;1;1;1;1;1;1;10;10;10;8;9;14;9;11;0;0;0.5;2.5
7871;0;5;8;12;10;20;3;8;6;8;7;8;7;1;1;10;7;7;7;5;5;6;8;7;8;7;7;4;7;6;5;8;8;5;6;7;1;1;1;1;1;1;1;1;1;1;1;9;9;9;7;7;12;9;8;0;0;0.5;0.5
7872;0;14;20;5;5;8;5;6;6;8;5;6;8;1;1;10;7;6;8;14;7;3;5;8;9;8;7;10;8;6;3;5;9;10;7;8;1;1;1;1;1;1;1;1;1;1;1;9;9;9;9;6;17;6;9;0;0;0.5;0.5
7873;0;20;19;8;5;5;9;10;8;8;7;2;8;1;1;8;7;8;8;9;10;6;5;7;9;10;6;12;8;10;6;10;9;10;8;11;1;1;1;1;1;1;1;1;1;1;1;9;10;9;10;9;15;11;11;0;0;0.5;1
7874;0;8;5;20;12;17;5;8;9;7;9;11;8;1;1;10;9;9;9;10;8;5;8;9;11;11;12;4;10;8;6;9;9;5;9;9;1;1;1;1;1;1;1;1;1;1;1;9;10;9;7;7;14;13;9;0;0;0.5;0.5
7875;0;5;8;18;10;20;7;8;7;10;7;4;6;1;1;12;9;8;9;10;7;4;9;12;11;10;8;6;13;10;6;8;10;6;13;10;1;1;1;1;1;1;1;1;1;1;1;10;11;11;10;8;15;8;13;0;0;0.5;1.5
7876;0;5;8;20;10;19;8;8;9;13;9;10;8;1;1;12;11;10;9;10;11;8;9;11;10;13;10;8;11;10;9;8;8;10;12;9;1;1;1;1;1;1;1;1;1;1;1;9;11;10;9;7;14;8;10;0;0;0.5;4
7877;0;5;8;19;10;20;5;6;7;7;6;9;8;1;1;9;8;9;8;9;9;4;8;8;9;10;11;3;9;6;6;5;12;3;7;8;1;1;1;1;1;1;1;1;1;1;1;9;10;9;8;7;15;11;9;0;0;0.5;1.5
7878;0;14;20;5;5;8;5;6;8;12;7;9;7;1;1;9;9;10;10;9;9;5;4;6;11;10;8;11;12;7;6;6;8;8;9;8;1;1;1;1;1;1;1;1;1;1;1;9;9;11;8;6;14;7;8;0;0;0.5;2
7879;0;19;20;5;5;8;10;9;8;7;8;6;9;1;1;7;7;8;7;11;10;8;5;6;11;9;5;9;8;9;5;10;8;9;9;8;1;1;1;1;1;1;1;1;1;1;1;7;7;9;8;8;15;10;8;0;0;0.5;2.5
7880;0;14;20;5;5;8;5;5;7;13;6;6;8;1;1;10;12;8;8;11;6;5;3;7;11;10;6;13;11;7;8;8;8;8;8;7;1;1;1;1;1;1;1;1;1;1;1;8;9;11;7;5;14;7;7;0;0;0.5;3
7881;0;5;8;12;12;20;7;13;5;4;6;6;4;1;1;9;6;7;7;7;7;6;11;8;7;6;7;2;6;8;5;10;8;4;7;9;1;1;1;1;1;1;1;1;1;1;1;8;7;7;7;10;14;11;8;0;0;0.5;0.5
7882;0;8;5;20;11;14;4;7;8;12;8;10;9;1;1;14;12;12;11;13;10;9;13;12;13;13;11;8;12;10;9;9;11;10;12;12;1;1;1;1;1;1;1;1;1;1;1;12;13;12;10;8;16;8;12;0;0;0.5;1.5
7883;0;8;5;20;12;19;6;12;9;11;10;8;10;1;1;13;15;12;15;11;12;7;12;14;17;13;12;8;12;14;11;11;12;8;13;12;1;1;1;1;1;1;1;1;1;1;1;13;14;13;11;10;15;10;13;0;0;1;3
7884;0;8;5;20;12;14;8;10;9;9;14;8;10;1;1;12;9;8;9;10;9;8;11;11;11;13;12;7;11;11;9;11;12;9;13;12;1;1;1;1;1;1;1;1;1;1;1;9;13;9;11;9;14;12;11;0;0;0.5;2.5
7885;0;20;16;8;5;5;9;10;8;6;7;8;8;1;1;9;6;8;8;10;9;7;7;7;7;11;5;9;8;11;6;9;8;8;8;9;1;1;1;1;1;1;1;1;1;1;1;8;7;7;8;8;14;6;8;0;0;0.5;3
7886;0;8;6;20;10;18;8;6;7;5;7;8;7;1;1;6;7;9;8;7;8;6;8;6;7;8;7;4;11;8;6;7;9;7;6;10;1;1;1;1;1;1;1;1;1;1;1;7;7;8;7;7;13;6;8;0;0;0.5;1
7887;0;5;8;13;12;20;7;6;7;7;6;4;8;1;1;9;9;12;10;9;13;6;11;9;12;12;10;5;12;10;10;10;8;6;10;12;1;1;1;1;1;1;1;1;1;1;1;11;11;11;9;10;14;6;11;0;0;0.5;0.5
7888;0;8;5;20;13;14;6;6;6;6;5;4;8;1;1;4;8;6;7;6;7;3;8;6;6;7;5;3;7;4;4;6;8;4;6;5;1;1;1;1;1;1;1;1;1;1;1;6;7;7;6;7;13;9;7;0;0;0.5;0.5
7889;0;20;15;16;5;5;3;6;6;7;8;10;9;1;1;10;9;8;9;14;9;2;7;12;13;13;8;14;14;9;6;12;11;9;11;11;1;1;1;1;1;1;1;1;1;1;1;10;12;11;11;8;17;8;12;0;0;0.5;2
7890;0;8;8;12;20;12;4;5;6;8;8;7;6;1;1;8;8;7;7;12;5;2;6;6;9;9;7;3;10;6;7;6;7;7;6;7;1;1;1;1;1;1;1;1;1;1;1;8;8;9;7;6;16;8;9;0;0;0.5;0.5
7891;0;14;20;5;5;8;5;5;12;9;8;11;7;1;1;6;7;9;7;14;7;6;2;6;10;8;6;7;7;8;4;11;8;8;9;9;1;1;1;1;1;1;1;1;1;1;1;7;6;9;8;6;16;12;8;0;0;0.5;1
7892;0;17;20;5;5;8;4;5;6;8;5;4;6;1;1;6;5;6;5;8;5;3;5;1;5;5;1;11;5;4;3;6;6;6;7;6;1;1;1;1;1;1;1;1;1;1;1;6;7;7;6;6;14;8;7;0;0;0.5;0.5
7893;0;18;20;5;5;11;7;6;7;9;6;3;9;1;1;7;8;13;7;12;8;4;4;9;12;11;6;11;12;7;7;6;8;6;7;9;1;1;1;1;1;1;1;1;1;1;1;8;8;10;7;6;15;8;8;0;0;0.5;1
7894;0;20;14;8;5;5;6;8;9;12;10;11;10;1;1;11;12;12;10;11;7;8;7;9;11;12;9;12;12;9;6;7;11;9;12;10;1;1;1;1;1;1;1;1;1;1;1;12;11;11;11;8;16;9;11;0;0;0.5;0.5
7895;20;0;0;0;0;0;1;1;4;5;4;1;4;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;8;6;7;7;10;7;9;8;6;7;0;0;6;0;0;9;6;0;7;6;0.5;1.5
7896;0;8;5;20;10;14;8;11;8;8;8;6;8;1;1;9;7;9;7;7;7;8;8;7;9;11;8;4;8;12;7;9;10;6;8;8;1;1;1;1;1;1;1;1;1;1;1;7;7;9;8;7;13;6;6;0;0;0.5;2
7897;0;14;20;5;5;8;6;7;9;6;5;6;6;1;1;8;7;8;6;7;6;3;3;7;9;12;4;8;6;7;9;7;7;7;8;7;1;1;1;1;1;1;1;1;1;1;1;8;7;9;8;6;13;8;8;0;0;0.5;2
7898;0;8;8;12;19;20;8;11;9;11;8;12;7;1;1;15;15;15;15;15;12;10;12;15;15;17;14;10;16;13;15;9;13;9;15;15;1;1;1;1;1;1;1;1;1;1;1;14;15;11;11;9;16;9;14;0;0;1.5;3.5
7899;20;0;0;0;0;0;1;1;5;6;3;1;2;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;10;7;8;8;8;9;14;9;8;9;0;0;5;0;0;9;7;0;11;9;0.5;1
7900;0;8;5;20;10;15;3;9;7;10;7;9;8;1;1;8;8;9;7;9;8;8;6;9;10;11;8;5;9;9;9;8;10;3;9;9;1;1;1;1;1;1;1;1;1;1;1;9;10;10;8;7;15;10;10;0;0;0.5;0.5
7901;20;0;0;0;0;0;2;1;9;10;5;1;8;9;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;8;11;9;10;10;12;9;10;9;10;0;0;6;0;0;9;10;0;8;10;0.5;3.5
7902;0;19;20;5;5;8;4;7;6;7;5;6;5;1;1;6;5;6;5;7;4;7;3;5;6;8;3;5;7;6;2;4;9;6;7;7;1;1;1;1;1;1;1;1;1;1;1;6;5;8;8;5;13;6;9;0;0;0.5;0.5
7903;0;5;8;12;10;20;5;8;10;11;6;7;8;1;1;10;7;9;8;9;6;5;9;9;7;8;8;4;10;12;6;6;8;4;7;10;1;1;1;1;1;1;1;1;1;1;1;9;8;8;7;6;14;8;9;0;0;0.5;2.5
7904;20;0;0;0;0;0;1;1;8;7;6;1;6;7;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;9;11;10;10;16;12;9;12;11;12;0;0;5;0;0;9;9;0;8;11;0.5;3
7905;0;5;8;12;10;20;6;8;7;11;8;11;10;1;1;11;12;9;11;10;8;7;13;8;10;12;10;6;11;9;10;10;11;6;8;12;1;1;1;1;1;1;1;1;1;1;1;10;11;9;8;9;14;6;9;0;0;0.5;2.5
7906;0;19;20;5;5;8;7;9;9;9;7;7;7;1;1;7;7;9;10;9;6;6;5;7;9;9;8;9;8;6;6;6;8;6;7;8;1;1;1;1;1;1;1;1;1;1;1;8;8;9;6;6;14;8;8;0;0;0.5;3
7907;0;19;20;8;5;5;8;11;8;8;7;4;12;1;1;9;9;11;9;8;8;7;7;7;10;10;7;10;10;9;8;12;8;9;8;8;1;1;1;1;1;1;1;1;1;1;1;8;7;8;7;8;13;8;7;0;0;0.5;3
7908;20;0;0;0;0;0;2;1;6;7;4;1;7;8;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;7;7;10;7;9;9;9;9;11;10;0;0;5;0;0;9;9;0;7;9;0.5;3
7909;0;20;17;13;7;5;7;9;11;8;11;16;11;1;1;13;12;12;12;13;12;10;7;7;12;18;8;14;10;12;7;10;16;14;13;13;1;1;1;1;1;1;1;1;1;1;1;11;10;8;12;8;15;8;13;0;0;0.5;3
7910;0;5;8;12;10;20;4;6;6;12;8;5;8;1;1;11;11;11;12;9;10;7;9;13;14;14;11;3;15;10;9;6;11;5;11;15;1;1;1;1;1;1;1;1;1;1;1;12;10;12;10;8;14;7;15;0;0;0.5;0.5
7911;20;0;0;0;0;0;3;1;9;9;7;1;9;8;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;8;8;12;7;9;10;10;11;9;11;0;0;6;0;0;10;9;0;9;10;0.5;2.5
7912;0;8;8;13;20;19;6;7;6;8;7;14;7;1;1;9;10;9;12;9;7;5;7;9;9;10;10;7;11;8;13;7;11;6;8;9;1;1;1;1;1;1;1;1;1;1;1;10;12;8;8;6;14;10;10;0;0;0.5;4
7913;0;8;5;20;10;19;7;10;10;8;9;6;9;1;1;10;10;11;10;13;9;9;11;11;10;11;12;8;11;12;8;11;11;6;9;10;1;1;1;1;1;1;1;1;1;1;1;11;15;9;10;10;16;12;12;0;0;0.5;3
7914;0;8;5;20;10;14;4;7;7;7;7;11;8;1;1;10;8;8;10;9;6;4;7;7;11;8;7;4;11;5;6;6;7;5;6;10;1;1;1;1;1;1;1;1;1;1;1;9;7;8;5;6;14;11;9;0;0;0.5;3
7915;0;19;20;8;5;5;4;8;9;9;10;8;9;1;1;10;9;9;10;10;8;8;4;4;11;8;5;11;7;9;5;8;11;11;11;10;1;1;1;1;1;1;1;1;1;1;1;9;8;10;10;6;15;9;10;0;0;0.5;0.5
7916;0;8;8;12;20;12;3;6;6;7;5;11;5;1;1;7;7;7;8;6;6;3;10;12;10;11;13;10;10;10;11;9;11;8;10;9;1;1;1;1;1;1;1;1;1;1;1;8;18;9;10;7;13;7;12;0;0;0.5;0.5
7917;0;20;14;8;5;5;9;9;10;7;9;3;9;1;1;9;7;9;8;9;7;7;6;6;10;10;7;9;8;10;7;7;7;8;10;8;1;1;1;1;1;1;1;1;1;1;1;8;8;9;8;7;14;11;7;0;0;0.5;3
7918;0;5;8;16;10;20;5;5;7;3;5;7;9;1;1;7;7;8;8;9;7;4;8;8;7;8;9;5;6;5;5;6;7;3;5;9;1;1;1;1;1;1;1;1;1;1;1;8;11;8;6;7;14;8;8;0;0;0.5;0.5
7919;0;20;16;8;5;5;8;10;8;7;7;4;7;1;1;7;6;8;7;8;6;9;8;5;8;8;5;9;9;7;3;6;6;8;6;8;1;1;1;1;1;1;1;1;1;1;1;8;8;9;7;8;14;11;8;0;0;0.5;1
7920;0;8;5;20;10;19;6;11;5;5;7;9;6;1;1;10;8;9;8;11;7;9;9;9;12;9;8;6;9;12;8;9;9;7;9;9;1;1;1;1;1;1;1;1;1;1;1;9;10;9;9;8;15;10;9;0;0;0.5;0.5
7921;0;8;8;16;20;12;9;8;9;8;8;8;9;1;1;10;10;11;11;11;10;9;10;12;10;10;10;3;12;10;11;9;10;8;14;11;1;1;1;1;1;1;1;1;1;1;1;9;7;9;9;8;14;6;11;0;0;0.5;2.5
7922;0;8;8;12;20;12;5;7;6;8;5;8;10;1;1;8;9;9;6;8;7;5;8;10;10;10;9;4;11;10;9;7;8;3;9;9;1;1;1;1;1;1;1;1;1;1;1;8;10;11;8;7;14;9;11;0;0;0.5;3.5
7923;0;8;8;16;20;12;6;7;11;9;7;4;7;1;1;9;10;9;10;11;8;5;9;8;8;10;12;7;9;8;9;7;9;7;9;10;1;1;1;1;1;1;1;1;1;1;1;10;14;10;9;8;15;10;9;0;0;0.5;1
7924;0;8;5;20;10;18;6;6;9;5;7;10;6;1;1;9;10;9;8;8;5;6;9;11;10;9;10;7;11;7;7;8;11;5;7;9;1;1;1;1;1;1;1;1;1;1;1;9;13;9;8;7;14;10;12;0;0;0.5;0.5
7925;0;20;14;13;5;7;10;12;11;8;11;9;11;1;1;10;10;11;10;12;10;10;6;7;10;8;5;10;11;9;5;11;9;11;10;12;1;1;1;1;1;1;1;1;1;1;1;10;7;10;9;9;15;10;10;0;0;0.5;3
7926;0;8;8;13;20;12;11;12;14;14;13;11;11;1;1;12;14;13;15;14;13;9;12;12;18;17;13;9;14;10;17;10;11;7;12;10;1;1;1;1;1;1;1;1;1;1;1;12;14;13;9;10;16;10;12;0;0;1;3
7927;0;8;5;20;10;19;5;7;7;9;7;4;7;1;1;7;6;11;5;10;4;5;10;6;6;7;9;3;7;9;6;7;7;5;9;6;1;1;1;1;1;1;1;1;1;1;1;7;7;8;7;6;14;11;6;0;0;0.5;1
7928;0;17;20;5;5;8;10;9;10;7;6;1;8;1;1;7;9;11;10;12;8;8;7;8;11;10;7;12;11;9;6;11;8;9;7;12;1;1;1;1;1;1;1;1;1;1;1;10;10;10;9;10;16;12;11;0;0;0.5;2.5
7929;0;8;5;20;10;19;7;11;7;7;10;3;6;1;1;7;6;8;8;10;7;7;9;6;8;8;7;4;7;9;5;9;8;5;9;7;1;1;1;1;1;1;1;1;1;1;1;8;9;8;8;9;15;9;7;0;0;0.5;1.5
7930;0;5;8;19;10;20;4;5;5;6;8;10;6;1;1;8;10;8;9;10;8;4;9;10;8;9;9;6;7;7;6;6;7;4;9;9;1;1;1;1;1;1;1;1;1;1;1;9;12;9;7;7;15;10;9;0;0;0.5;0.5
7931;0;8;8;19;20;12;7;7;7;7;6;7;8;1;1;7;8;7;8;11;7;5;7;7;9;9;8;5;8;6;9;6;8;3;7;7;1;1;1;1;1;1;1;1;1;1;1;8;10;9;7;7;15;9;8;0;0;0.5;0.5
7932;0;14;20;5;5;8;9;7;7;6;7;6;7;1;1;6;5;9;6;8;6;9;3;6;8;11;5;8;7;7;5;8;6;6;9;7;1;1;1;1;1;1;1;1;1;1;1;8;7;9;8;7;14;9;7;0;0;0.5;1
7933;0;8;8;16;20;13;6;6;10;6;6;8;9;1;1;10;13;10;10;9;8;5;11;11;10;10;10;5;10;8;10;6;8;6;9;10;1;1;1;1;1;1;1;1;1;1;1;11;11;10;8;8;14;10;11;0;0;0.5;0.5
