Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
46523;3;840;7028;7044;6289;121;ES;3
46523;3;900;7523;7495;7451;120;ES;3
46523;3;1182;7044;7514;7028;121;ES, ENG;1
46524;1;13;6349;7489;7449;115;ES;4
46524;1;94;7026;8024;7441;114;PP;2
46524;1;533;7530;8733;6930;114;ES;3
46524;1;645;8024;6255;;114;ES;1
46524;1;987;6363;8733;;114;ES;2
46524;2;59;7436;6349;;115;ES;3
46524;2;245;7449;7507;7007;115;PP;2
46524;2;510;8733;6363;6255;114;PP;4
46524;2;622;6255;7438;7441;114;ES;3
46524;3;877;8055;8603;6930;114;ES;3
46524;3;996;7026;6255;8733;114;PP;1
46525;1;255;7470;7050;7000;108;ES;3
46525;1;512;6911;7017;6190;112;PP;3
46525;1;680;7470;7000;8054;108;PP;2
46525;2;322;8054;7050;7000;108;SH;4
46525;2;814;8054;7470;7000;108;PP;1
46525;2;836;7017;6190;6911;112;PP;1
46525;2;958;7470;8054;6928;108;PP;2
46525;3;321;6911;8737;6982;112;PP;3
46525;3;814;7038;7002;8531;112;PP;3
46525;3;994;7025;7038;;112;PP;4
46525;3;1146;7038;6190;7025;112;ES;3
46525;3;1179;6911;7038;6190;112;ES;3
46526;1;242;7539;8681;6357;110;PP;3
46526;1;325;6991;6920;6994;110;PP;1
46526;1;352;7539;6357;7032;110;ES;3
46526;1;792;7539;8720;6357;110;ES;3
46526;2;411;7413;7542;6994;110;ES;2
46526;2;715;6416;8669;8035;109;SH;4
46526;3;50;8162;8669;7979;109;ES;2
46526;3;82;7539;8098;6357;110;ES;4
46526;3;382;8093;8074;;109;ES;1
46527;1;924;6988;8016;7412;119;ES;4
46527;1;1063;7518;6917;6951;111;PP;1
46527;2;38;8668;6917;7518;111;ES;1
46527;2;54;7518;6917;8668;111;ES;4
46527;2;168;6921;8001;7550;111;ES;1
46527;2;402;6951;8618;7533;111;ES;3
46527;2;765;6951;6353;7533;111;ES;4
46527;3;628;7476;6950;6919;119;PP;3
46528;2;135;7517;7020;;122;ES;1
46528;2;417;7537;6983;6995;122;PP;3
46528;2;576;7005;7517;6916;122;PP;2
46528;2;978;7410;6962;8077;106;ES;1
46528;2;994;7410;8670;;106;ES;4
46528;2;1103;6317;6962;6429;106;PP;3
46528;3;515;7020;8663;;122;ES;4
46529;1;675;8149;7464;7471;105;ES;4
46529;2;51;6972;7503;6979;107;ES;4
46529;2;584;7458;6972;;107;PP;1
46529;2;625;7464;7548;6358;105;ES;1
46529;2;765;7415;7548;;105;ES;4
46529;3;451;7458;6341;;107;PP;3
46530;1;179;8046;7051;;117;ES;3
46530;1;375;7422;7536;8534;116;ES;2
46530;1;515;6957;8018;6986;116;ES;4
46530;1;537;7509;7051;8046;117;ES;3
46530;1;797;7526;6910;7478;117;ES;1
46530;2;140;7434;7526;6423;117;ES;2
46530;2;239;7011;7422;;116;ES;2
46530;2;408;6986;7011;;116;SH;3
46530;2;663;8026;6974;6418;117;ES;4
46530;2;891;6418;6974;7051;117;ES;2
46530;3;670;6957;6986;;116;ES;4
46530;3;704;7536;7487;;116;ES;4
46530;3;956;7536;7492;;116;PP;1
46531;2;65;5753;7044;6289;121;ES;3
46531;2;271;7044;6943;;121;ES;4
46531;2;395;8705;7015;7411;113;ES;4
46531;3;668;7006;6303;7015;113;PP;3
46531;3;784;7015;7006;6909;113;ES;4
46531;3;896;7411;7015;8705;113;ES;4
46532;1;446;8737;7038;7551;112;ES;2
46532;1;551;7981;8737;7002;112;PP;1
46532;1;1180;6190;6911;7038;112;PP;2
46532;2;64;7426;8087;;108;ES;1
46532;2;124;6982;6911;6190;112;PP;2
46532;2;335;6982;6911;;112;ES;3
46532;2;571;7050;7426;8012;108;PP;3
46533;1;790;6950;6960;6919;119;ES;1
46533;1;867;6950;6960;8016;119;PP;3
46533;2;71;7433;6950;7528;119;ES;3
46533;2;546;8525;6989;6935;119;ES;3
46533;2;1113;6376;6424;7973;118;PP;3
46533;3;737;6950;6989;6935;119;ES;3
46533;3;957;6376;7488;6424;118;ES;3
46534;1;58;7451;7459;;120;ES;1
46534;1;457;7459;7991;7495;120;ES;2
46534;1;1104;8148;8652;8617;120;ES;2
46534;2;245;8634;8597;8085;111;ES;4
46534;2;260;7031;7484;6375;120;ES;3
46534;3;1046;7031;7484;7523;120;ES;1
46535;1;489;7462;6938;;122;ES;4
46535;1;824;8619;7537;6983;122;ES;4
46535;1;865;6969;6979;7416;107;ES;1
46535;1;967;8013;6341;8163;107;PP;3
46535;2;600;7462;6933;6995;122;PP;1
46535;2;1042;6983;7462;;122;ES;2
46535;2;1053;7537;6983;;122;ES;3
46535;2;1102;6995;6933;6983;122;PP;3
46535;3;1129;6995;6983;;122;PP;1
46535;3;1163;6938;7005;8067;122;ES;4
46536;1;313;7441;8024;;114;PP;3
46536;1;974;8045;6255;8733;114;PP;2
46536;1;1092;6255;6363;7438;114;SH;2
46536;2;42;6363;8055;7441;114;PP;1
46536;2;78;7505;6930;;114;ES;3
46536;2;275;8733;6255;7026;114;PP;4
46536;2;610;8003;7446;6349;115;ES;1
46536;3;357;7026;6255;8733;114;PP;3
46537;1;1171;7456;7464;6954;105;PP;2
46537;3;660;6357;6991;7032;110;PP;1
46537;3;964;7415;;;105;ES;2
46537;3;1050;7464;6358;6954;105;ES;4
46537;3;1155;8039;6942;6954;105;ES, ENG;1
46538;1;210;6988;6935;;119;PP;2
46538;1;422;6950;7433;6935;119;ES;3
46538;1;863;6960;6919;7528;119;ES;3
46538;2;402;7979;6006;;109;PP;1
46538;2;809;7468;8525;6960;119;ES;3
46538;2;884;7468;8525;6960;119;ES;4
46538;3;846;8092;7440;;109;PP;1
46538;3;977;7414;8655;6919;119;ES;3
46539;1;82;6429;6970;6427;106;PP;1
46539;1;381;6429;6962;;106;PP;2
46539;1;819;8080;8055;6363;114;PP;2
46539;2;9;8733;8024;8045;114;ES;4
46539;2;209;7026;6255;6984;114;ES;3
46539;2;485;7465;7428;6970;106;ES;3
46539;2;547;6255;7026;7441;114;ES;3
46539;3;193;7026;6255;7441;114;PP;3
46539;3;235;8055;8606;6930;114;ES;2
46539;3;654;8055;6930;;114;ES;2
46539;3;779;6962;6947;7447;106;ES;3
46539;3;1186;8024;8528;8733;114;ES;2
46540;1;535;7446;8003;7007;115;ES;2
46540;1;621;9261;9269;6349;115;ES;4
46540;3;549;8088;8618;8653;111;ES;3
46541;1;109;7973;7547;7961;118;ES;1
46541;1;308;7033;7509;6974;117;PP;4
46541;1;380;7509;7033;;117;PP;2
46541;1;510;7434;7051;6910;117;ES;2
46541;1;528;7434;7998;7051;117;ES;4
46541;3;607;7018;7547;7419;118;ES;3
46541;3;692;6376;7419;;118;PP;4
46541;3;1076;7478;6423;7434;117;ES;2
46541;3;1159;7573;7033;6948;117;PP, ENG;2
46542;1;105;7520;7421;7494;108;ES;4
46542;2;62;7457;7015;8061;113;ES;4
46542;2;274;6303;7015;;113;SH;3
46542;2;493;6909;7531;7564;113;ES;2
46542;2;625;8087;8012;7421;108;PP;3
46542;3;3;8065;7000;8616;108;ES;4
46542;3;783;8524;7421;;108;SH;4
46543;1;272;7462;6995;6933;122;PP;4
46543;1;536;6979;6969;8013;107;ES;1
46543;1;851;8089;6979;;107;ES;2
46543;2;904;7462;6978;6995;122;ES;3
46543;2;1024;8067;7517;;122;ES;1
46543;3;258;7020;7537;8067;122;ES;4
46543;3;780;7545;6972;7019;107;ES;3
46543;3;1037;6341;8089;7545;107;ES;3
46544;1;368;7415;7464;7548;105;ES;1
46544;1;834;6994;6920;7542;110;ES;2
46544;1;1126;8076;6954;7464;105;ES;1
46544;2;501;6954;7481;;105;ES;1
46544;2;869;8144;7452;8028;110;ES;2
46545;1;173;8083;8012;7000;108;ES;2
46545;1;838;6416;6006;7490;109;ES;3
46545;1;1024;8012;7050;7426;108;ES;2
46545;3;166;7421;7494;7520;108;ES;1
46545;3;1067;8093;7440;8692;109;ES;3
46546;1;87;6348;7028;;121;ES;4
46546;1;371;6941;6986;7011;116;ES;1
46546;1;508;6957;7483;8534;116;ES;2
46546;1;736;7536;6957;7487;116;PP;1
46546;2;319;7422;7995;7483;116;ES;4
46546;2;467;8677;7455;6289;121;PP;2
46546;2;577;6943;6289;;121;ES;1
46546;2;658;6986;6941;;116;ES;2
46546;2;803;5753;8002;6943;121;ES;3
46546;2;1128;8018;6941;;116;ES;3
46546;2;1166;7492;7487;;116;ES;4
46546;3;225;5753;7455;8555;121;ES;1
46546;3;1157;7524;6957;;116;ES, ENG;1
46547;1;95;8531;8572;7976;112;ES;2
46547;1;386;6919;7476;6950;119;ES;1
46547;1;739;6982;8737;7017;112;PP;3
46547;1;1075;7038;6982;6190;112;ES;2
46547;2;83;7025;7038;7551;112;ES;1
46547;2;230;8010;7025;7038;112;ES;3
46547;2;261;7017;8010;9271;112;ES;1
46547;2;329;6950;7476;;119;ES;3
46547;2;640;6950;7476;6989;119;ES;4
46547;3;143;7414;8034;7468;119;ES;2
46547;3;437;6911;6982;;112;ES;3
46547;3;737;7038;6911;6190;112;PP;3
46547;3;821;8655;6960;;119;ES;2
46548;1;367;7523;6992;7445;120;ES;2
46548;2;679;7051;7033;7509;117;ES;3
46548;3;75;6910;7478;;117;SH;3
46548;3;439;6910;7573;7460;117;ES;3
46548;3;693;7962;7031;7523;120;PP;2
46548;3;846;6992;7031;7523;120;PP;2
46548;3;1192;6375;7991;7031;120;ES;3
46549;1;23;6957;6986;7483;116;ES;3
46549;1;111;6986;6957;;116;PP;1
46549;1;128;7487;6941;7422;116;ES;3
46549;1;457;7011;6957;5802;116;ES;4
46549;1;637;6986;7483;6957;116;ES;1
46549;1;690;5802;7483;6986;116;ES;1
46549;2;186;6941;7487;7422;116;ES;3
46549;2;332;7018;7488;8728;118;ES;3
46549;2;700;6986;7487;7422;116;ES;3
46549;3;243;7483;6957;;116;ES;1
46549;3;753;7422;6941;;116;ES;1
46549;3;860;7487;7422;6941;116;ES;2
46549;3;992;7018;8009;;118;ES;3
46549;3;1106;6934;7485;7483;116;ES;2
46549;3;1185;6957;7011;6986;116;ES;2
46550;1;225;7452;8091;6953;110;ES;4
46550;1;392;7539;7413;;110;ES;1
46550;1;576;6994;6920;6357;110;PP;1
46550;1;1194;6983;6995;;122;PP;3
46550;2;431;7020;6938;;122;ES;3
46550;2;739;7020;8067;6983;122;ES;2
46550;2;911;7537;6995;6983;122;PP;4
46550;3;840;6916;6983;6995;122;ES;2
46550;3;891;7517;8029;;122;ES;4
46550;3;1039;7462;7537;6933;122;PP;4
46551;1;429;6348;6289;6943;121;ES;2
46551;1;591;6289;6943;5753;121;ES;3
46551;2;387;8148;8146;7031;120;ES;3
46551;2;545;5753;6943;7028;121;PP;1
46551;2;975;6375;7031;8148;120;ES;4
46551;2;1044;5753;6348;6289;121;PP;2
46551;2;1138;7523;6992;7484;120;PP;3
46551;3;52;6971;8071;;121;ES;3
46551;3;1198;6289;7455;;121;ES, ENG;2
46552;1;1175;7446;8633;8584;115;PP;2
46552;2;305;8633;7571;8539;115;ES;2
46552;2;309;7571;7007;6349;115;ES;4
46552;3;616;6960;6989;;119;ES;4
46552;3;710;7528;7414;8609;119;ES;3
46552;3;1176;8539;7489;8048;115;ES, ENG;4
46553;1;161;8540;7438;7441;114;ES;3
46553;1;238;6930;8055;;114;ES;1
46553;1;271;8530;7984;8085;111;ES;4
46553;1;659;7518;6917;6951;111;PP;3
46553;1;691;8088;8008;6353;111;ES;3
46553;1;736;8055;6930;;114;ES;3
46553;2;92;8541;6255;7026;114;PP;3
46553;2;209;7026;7441;8055;114;ES;4
46553;2;507;6984;8733;7026;114;ES;3
46553;2;1088;7441;7026;8733;114;PP;2
46553;3;337;8024;7438;7026;114;ES;4
46553;3;628;8024;7026;;114;PP;4
46553;3;835;8606;6930;8055;114;ES;2
46554;1;93;7050;6928;7470;108;ES;3
46554;1;112;7410;6962;6947;106;ES;2
46554;1;141;6947;7447;6962;106;ES;3
46554;1;619;6427;6429;6970;106;ES;4
46554;1;714;7520;7050;7004;108;ES;2
46554;1;834;6962;8678;;106;ES;2
46554;2;123;7520;7426;7004;108;ES;4
46554;2;294;6429;6970;;106;ES;3
46554;2;363;7421;8065;8075;108;ES;2
46554;2;929;8625;6947;6317;106;ES;3
46554;3;362;6947;6962;;106;ES;3
46554;3;494;7050;8075;;108;ES;1
46555;1;37;7551;7017;8737;112;ES;3
46555;1;106;7002;9271;7491;112;ES;4
46555;1;158;8737;6982;7017;112;PP;3
46555;2;207;8061;7457;6303;113;ES;1
46555;2;398;7015;7516;7006;113;ES;3
46555;2;425;6911;6190;6982;112;PP;3
46555;3;555;7516;6303;7006;113;PP;2
46555;3;589;8062;7477;7454;113;PP;4
46556;1;198;6348;5753;6943;121;PP;3
46556;1;396;8135;7585;7978;118;ES;3
46556;1;887;6348;8002;5753;121;ES;3
46556;2;43;7028;6348;6943;121;ES;4
46556;2;695;6348;5753;6943;121;PP;3
46556;2;1101;7455;6289;8555;121;ES;3
46556;2;1117;5753;6348;;121;PP;3
46556;3;687;6376;7973;7018;118;ES;3
46556;3;989;7028;5753;7044;121;ES;4
46557;1;31;6317;6427;6429;106;ES;3
46557;1;303;6970;7428;7447;106;ES;3
46557;1;576;6970;6932;6962;106;ES;3
46557;1;1173;6962;6970;;106;PP;2
46557;2;499;8678;7410;6962;106;ES;2
46557;2;533;7410;6962;;106;ES;3
46557;2;927;7015;7411;;113;ES;3
46557;2;1054;6947;7428;7410;106;PP;3
46557;3;34;7006;8061;;113;PP;2
46557;3;571;7457;7980;7006;113;ES;3
46557;3;692;7410;7447;6317;106;ES;3
46557;3;947;6317;6429;;106;PP;4
46558;2;509;7442;7416;7019;107;ES;1
46558;2;1174;6992;7451;7523;120;ES;4
46558;3;120;7019;6969;8013;107;PP;1
46559;1;111;7537;6983;6995;122;ES;3
46559;1;141;7462;6933;6995;122;PP;4
46559;1;403;7517;6933;;122;PP;3
46559;1;789;6948;8051;7033;117;ES;3
46559;1;1000;7517;6916;6995;122;ES;3
46559;2;683;8046;7478;;117;ES;2
46559;3;239;7517;6916;8646;122;PP;2
46559;3;776;7527;8046;7051;117;ES;2
46559;3;999;6974;7573;8051;117;ES;4
46560;1;78;8001;6917;8145;111;ES;4
46560;1;126;6994;7036;7413;110;ES;2
46560;1;419;7413;7036;7539;110;ES;3
46560;1;761;6994;6357;;110;ES;3
46560;1;937;7533;6951;;111;PP;1
46560;2;81;7539;6991;;110;ES;3
46560;2;349;6994;7036;6357;110;PP;4
46560;2;754;7542;7036;;110;ES;1
46560;3;127;6994;7036;;110;PP;3
46561;1;82;6950;6919;;119;ES;1
46561;1;864;6960;6950;6988;119;PP;3
46561;1;886;6957;7492;;116;ES;4
46561;1;1086;7476;6989;6960;119;PP;3
46561;2;153;8655;8034;7414;119;ES;3
46561;2;908;8534;7983;7492;116;ES;2
46561;3;58;7476;6919;8016;119;PP;3
46561;3;170;6960;6950;6988;119;PP;4
46561;3;513;7412;6960;7476;119;ES;3
46562;1;608;8054;6928;;108;PP;3
46562;2;68;8048;6349;;115;SH;1
46562;2;696;7470;8054;7004;108;PP;2
46562;2;996;7050;7000;8012;108;ES;3
46562;2;1082;7436;7489;8048;115;ES;4
46562;3;193;8087;7494;7470;108;ES;4
46562;3;370;7489;7507;7007;115;PP;4
46562;3;434;7449;9261;6349;115;ES;3
46562;3;1041;7520;7494;7421;108;ES;3
46563;1;586;7478;8046;6910;117;PP;2
46563;2;524;6948;6974;;117;ES;3
46563;2;1018;7509;6910;6948;117;ES;2
46563;2;1034;6948;7509;7033;117;ES;3
46563;2;1171;6948;7033;;117;PP;1
46563;3;22;7527;7051;6423;117;ES;2
46563;3;1068;6948;6910;6423;117;ES;4
46564;1;1088;8049;7018;7973;118;ES;1
46564;2;511;6424;6376;7585;118;ES;4
46564;2;529;6376;7488;;118;ES;3
46564;2;953;7421;8087;;108;ES;2
46564;3;239;7050;6928;7000;108;ES;4
46564;3;443;7426;8012;7421;108;ES;3
46564;3;801;8662;8075;7000;108;ES;2
46564;3;863;7004;7421;;108;ES;3
46564;3;1082;6376;6424;8676;118;ES;3
46564;3;1116;7978;8676;6376;118;ES;4
46564;OT1;57;7520;8012;;108;PP;4
46565;1;146;7047;7540;;109;PP;4
46565;1;1156;7489;7449;7507;115;PP;2
46565;2;747;6416;7490;8162;109;ES;3
46565;3;403;7440;7448;7540;109;ES;3
46565;3;780;7540;6416;7440;109;PP;1
46566;1;395;7483;7502;6986;116;ES;4
46566;1;423;6941;7487;7483;116;ES;4
46566;3;723;6941;7487;6986;116;ES;3
46566;3;1009;7487;6986;6957;116;PP;1
46566;3;1014;5802;7502;6941;116;ES;4
46567;1;356;8737;6911;6982;112;PP;1
46567;1;913;7451;6992;7523;120;ES;1
46567;2;947;6190;7017;6911;112;PP;1
46567;2;1053;7017;8737;6190;112;ES;4
46567;2;1102;7523;6992;;120;ES;3
46567;3;451;6982;8737;6911;112;ES;2
46568;1;554;8733;6930;7438;114;PP;1
46568;1;873;6348;8704;7028;121;PP;2
46568;1;910;7028;6348;5753;121;PP;2
46568;2;224;7441;6255;7026;114;PP;2
46568;2;311;6348;7028;;121;ES;3
46568;2;375;7026;8024;8733;114;PP;3
46568;2;520;7028;6348;;121;SH;3
46568;2;690;8665;7026;8733;114;ES;3
46568;2;901;7028;6348;8677;121;ES;3
46568;3;33;6348;6289;;121;ES;2
46568;3;48;7441;8024;6255;114;ES;1
46568;3;462;8528;6984;8733;114;ES;2
46568;3;688;5753;7455;8555;121;ES;1
46568;3;1020;8024;7026;8733;114;PP;1
46568;3;1042;6348;8677;5753;121;ES;1
46569;1;191;7454;7015;7411;113;ES;4
46569;1;263;7518;6951;6917;111;PP;2
46569;1;550;8600;6951;7533;111;ES;2
46569;2;994;7533;8597;8145;111;ES;3
46569;3;1002;7980;;;113;ES;1
46570;1;493;7540;7513;;109;ES;3
46570;1;994;8728;7018;7997;118;ES;4
46570;1;1076;7047;6416;7553;109;ES;4
46570;2;270;6376;8635;;118;ES;3
46570;2;432;7047;8147;6416;109;ES;1
46570;2;600;7488;7585;7018;118;PP;1
46570;2;666;6416;7047;7448;109;ES;3
46570;2;963;6416;8030;7047;109;PP;1
46570;3;194;7540;6416;7047;109;PP;1
46570;3;580;7448;7540;7047;109;ES;4
46570;3;1021;6416;7440;7540;109;ES;3
46570;3;1162;8635;7973;8676;118;ES;2
46571;1;37;7523;7031;;120;ES;1
46571;2;353;7451;7031;6992;120;ES;2
46571;2;968;7523;7484;6992;120;PP;4
46571;2;1074;8032;7007;;115;ES;4
46571;3;171;7031;6375;7459;120;SH;3
46571;3;351;7495;7962;7445;120;PP;3
46571;3;724;7962;6375;7031;120;ES;2
46572;1;1174;6942;6954;;105;ES;4
46572;2;75;8077;6429;6317;106;ES;3
46572;2;123;7465;7508;;106;ES;1
46572;2;1085;6932;6970;6317;106;PP;4
46572;2;1174;6970;6317;6429;106;ES;2
46572;2;1189;6427;6932;6429;106;ES;3
46572;3;450;6947;6427;6962;106;ES;3
46572;3;606;6317;6932;7410;106;ES;3
46572;3;690;7456;8693;;105;ES;1
46572;3;1148;6970;6429;6317;106;ES;1
46573;1;563;7033;7051;6948;117;PP;1
46573;1;646;6969;6341;7416;107;PP;3
46573;1;1107;6969;6341;7019;107;ES;3
46573;2;407;7416;8013;;107;PP;4
46573;2;636;6972;9266;6969;107;SH;2
46573;2;891;6931;7573;;117;ES;3
46573;3;668;7051;6948;;117;PP;3
46574;1;61;7006;6303;;113;ES;4
46574;3;106;7965;7541;6303;113;ES;1
46574;3;385;7015;6303;7980;113;PP;3
46574;3;926;6994;7452;6357;110;ES;3
46574;3;1152;7015;7541;;113;ES, ENG;1
46575;2;12;6933;7462;7517;122;ES;3
46575;2;89;8646;6978;6916;122;ES;1
46575;2;944;6911;6982;8737;112;PP;2
46575;2;1061;7517;8646;6916;122;PP;3
46575;3;429;7002;6911;7038;112;ES;3
46575;3;567;7517;6995;7537;122;ES;2
46576;1;650;7410;6947;6962;106;ES;2
46576;1;753;6317;6970;6429;106;ES;1
46576;2;197;7973;6424;8049;118;ES;4
46576;2;396;6962;7410;6947;106;ES;4
46576;2;430;6932;6317;6429;106;ES;2
46576;2;476;7428;6317;7447;106;ES;3
46576;2;706;7410;6962;6947;106;ES;3
46576;2;892;6970;6317;6429;106;ES;3
46576;3;214;6317;6429;;106;ES;4
46576;3;286;7410;6947;;106;ES;3
46577;1;118;6953;7032;8060;110;ES;1
46577;1;204;6353;6921;7533;111;ES;3
46577;2;681;7036;7413;6994;110;ES;3
46577;2;1008;8681;6357;6920;110;ES;4
46577;2;1104;6921;7518;8088;111;ES;2
46577;3;295;7518;7550;6921;111;ES;4
46577;3;394;7533;6921;7550;111;ES;4
46577;3;919;6994;7036;;110;ES;3
46577;OT1;247;7036;6920;;110;ES;2
46578;1;945;6960;6919;7476;119;PP;1
46578;2;431;6960;8532;6919;119;SH;2
46578;3;83;6348;7455;6289;121;ES;1
46578;3;171;8609;6989;;119;ES;4
46578;3;285;8609;6935;7528;119;ES;3
46578;3;675;6348;5753;7028;121;PP;1
46578;3;798;6289;7455;;121;ES;3
46578;3;884;7514;8527;8023;121;ES;3
46578;OT1;32;6971;7455;8002;121;PP;4
46579;1;38;7438;8733;7026;114;ES;3
46579;1;634;7492;8018;7011;116;ES;4
46579;1;849;7026;6255;8024;114;PP;2
46579;1;1015;7441;6255;7026;114;PP;1
46579;2;72;7026;7505;8733;114;ES;4
46579;2;164;6986;7524;7483;116;ES;3
46579;2;683;7026;7441;;114;ES;2
46579;3;575;7026;8733;7441;114;ES;2
46579;3;862;7026;6984;8733;114;ES;4
46580;1;32;7470;7000;6928;108;ES;1
46580;2;483;7004;7426;7050;108;ES;3
46580;2;734;6928;7470;;108;ES;4
46580;2;847;7467;7471;7464;105;ES;1
46580;3;120;8012;7494;7421;108;ES;4
46580;3;263;8012;8087;7000;108;ES;4
46580;3;532;7421;7004;7520;108;ES;1
46580;3;542;8076;7415;7548;105;ES;4
46580;3;566;8039;7548;7415;105;ES;4
46580;3;1001;8007;7415;6954;105;ES;3
46581;1;513;8657;6938;8067;122;ES;4
46581;2;138;7020;7517;;122;ES;3
46581;3;208;7537;6983;7462;122;ES;1
46582;2;60;7533;7518;6921;111;PP;4
46582;2;489;7533;6917;7518;111;ES;3
46582;2;1043;6353;7533;;111;ES;1
46582;2;1095;7047;6006;7490;109;SH;4
46582;3;314;8001;6921;8668;111;ES;1
46582;3;413;8530;8085;6917;111;ES;3
46582;3;1126;6353;8668;7533;111;ES;3
46583;2;187;8063;7416;7442;107;ES;3
46583;2;852;7522;6923;7485;116;ES;2
46583;2;882;6986;7487;6941;116;PP;3
46583;3;220;7492;7524;7967;116;ES;4
46583;3;366;7442;7453;8059;107;ES;2
46583;3;1186;7487;7967;6941;116;ES, ENG;2
46584;1;179;6948;7051;6910;117;PP;3
46584;1;225;6992;7484;7523;120;ES;4
46584;1;304;7478;6931;6910;117;ES;4
46584;2;169;6974;6948;7051;117;SH;4
46584;2;816;7991;7451;8095;120;ES;4
46584;2;897;7509;7478;6910;117;ES;4
46584;3;153;7033;6948;6910;117;PP;4
46584;3;746;8601;7495;7459;120;ES;4
46584;3;1199;6418;7051;6974;117;ES, ENG;2
46585;1;691;6953;7036;7452;110;ES;3
46585;2;205;7507;7489;6349;115;PP;2
46585;2;264;6920;6994;;110;ES;1
46585;2;737;7539;6994;6991;110;ES;3
46585;2;794;7036;7452;6994;110;PP;3
46585;2;941;6920;7413;;110;ES;3
46585;3;185;6994;7036;;110;PP;2
46586;1;244;8084;8090;8076;105;ES;3
46586;1;798;7002;7017;8737;112;SH;4
46586;1;882;6982;7491;8613;112;ES;1
46586;1;1028;8613;8568;8010;112;ES;4
46586;2;378;7415;7471;7548;105;ES;1
46586;2;428;7981;8568;7551;112;ES;4
46586;2;524;7976;8613;7038;112;ES;1
46586;3;757;8531;7002;7038;112;ES;1
46586;3;1183;8737;6982;;112;ES;3
46587;1;82;6348;7044;5753;121;SH;2
46587;1;292;7428;7447;6962;106;ES;3
46587;1;554;6289;6943;6348;121;PP;4
46587;1;644;6970;6317;6429;106;PP;4
46587;1;840;7028;6289;6348;121;PP;1
46587;2;64;6289;8556;6348;121;ES;2
46587;2;277;6317;6932;7410;106;ES;1
46587;2;653;6289;7028;6348;121;PP;1
46587;3;52;6947;8044;;106;SH;3
46588;1;16;7476;6989;6950;119;ES;3
46588;1;108;6376;7585;;118;ES;3
46588;1;244;6950;7476;6919;119;PP;2
46588;1;570;7412;6950;7476;119;PP;1
46588;1;823;7414;6919;6988;119;ES;2
46588;2;10;6376;6424;7488;118;ES;2
46588;2;67;7978;8049;;118;ES;2
46588;2;314;6919;7414;6988;119;ES;3
46588;2;336;7018;8135;7419;118;ES;3
46588;2;508;6950;7468;7412;119;ES;2
46588;2;621;7476;6950;;119;ES;3
46588;2;818;6919;7414;;119;ES;1
46588;3;576;6950;7476;6960;119;ES;1
46589;1;677;6911;7981;7025;112;ES;4
46589;1;700;6983;7537;7462;122;ES;2
46589;1;881;6916;6933;6995;122;ES;1
46589;2;104;7981;7002;7038;112;ES;1
46589;3;538;7551;7038;;112;ES;4
46589;3;1196;8657;6938;8646;122;ES;4
46589;OT1;67;6978;6933;6916;122;ES;3
46590;1;1014;7416;8089;7545;107;ES;4
46590;2;339;6969;6979;7453;107;PP;2
46590;2;687;6979;7019;6341;107;PP;3
46590;2;725;7503;7442;8013;107;ES;3
46590;3;367;7416;7019;7442;107;ES;1
46590;3;685;6972;7019;6341;107;ES;1
46591;1;66;6348;7028;;121;ES;1
46591;1;455;6303;7457;7516;113;PP;1
46591;1;486;8677;6971;7028;121;ES;4
46591;1;494;8684;8062;8705;113;ES;2
46591;1;1086;7980;7006;6303;113;PP;2
46591;1;1152;7411;7015;8061;113;ES;4
46591;2;62;5753;6348;7028;121;ES;4
46591;3;624;7411;8061;7015;113;PP;2
46591;3;876;6289;6348;7028;121;ES;3
46592;1;955;6970;6317;6429;106;PP;2
46592;2;747;7536;6986;5802;116;PP;4
46592;2;861;6317;6429;6970;106;ES;3
46592;2;1060;6957;7422;7524;116;ES;1
46592;3;202;7428;8678;;106;ES;1
46593;1;684;7018;6376;;118;ES;3
46593;1;1081;8623;7978;7419;118;ES;4
46593;2;118;7523;7445;;120;PP;2
46593;2;532;8635;8623;7419;118;ES;4
46593;3;236;8078;7523;6992;120;PP;2
46593;3;474;6375;6992;7523;120;ES;3
46593;3;703;7445;7495;7459;120;ES;1
46593;3;833;7495;7962;7445;120;ES;3
46594;1;11;7518;7550;6921;111;ES;1
46594;1;24;7533;6951;6921;111;ES;4
46594;1;407;7446;7489;8003;115;PP;1
46594;1;526;6951;8618;7533;111;ES;3
46594;1;618;7446;;;115;ES;1
46594;1;1019;7489;8048;6349;115;ES;2
46594;2;6;6951;6917;7533;111;PP;3
46594;2;174;9261;7446;8003;115;PP;4
46594;2;341;7533;6921;;111;PP;3
46594;3;841;6353;8088;;111;ES;1
46594;3;1066;6349;7436;7571;115;ES;4
46594;3;1173;8618;6353;8668;111;ES, ENG;3
46595;1;39;7033;6948;7509;117;ES;2
46595;1;464;8016;7476;6960;119;ES;1
46595;1;783;7414;6935;6989;119;ES;3
46595;2;399;6989;6935;8525;119;ES;4
46595;2;829;7998;7478;6910;117;ES;4
46595;2;942;7051;6910;7527;117;ES;3
46595;3;393;7509;6948;6910;117;PP;1
46596;1;784;8054;7000;7050;108;ES;1
46596;2;332;8030;7047;6416;109;ES;2
46596;2;861;7520;7426;;108;ES;1
46596;3;84;8093;7540;7030;109;PP;4
46596;3;364;7448;7540;8030;109;ES;3
46596;3;576;8054;7470;7004;108;PP;4
